,year,artist.inverted,track,time,date.entered,date.peaked,week,rank,gap_week,total_time_s,date.entered.year,date.entered.month,date.entered.day,date.entered.quarter,date.peaked.year,date.peaked.month,date.peaked.day,date.peaked.quarter,genre_Electronica,genre_Gospel,genre_Jazz,genre_Latin,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Rock
3694,2000,Nas,You Owe Me,3:51,2000-03-25,2000-04-15,12,82,False,231,2000,3,25,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
4011,2000,Nas,You Owe Me,3:51,2000-03-25,2000-04-15,13,79,False,231,2000,3,25,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
4328,2000,Nas,You Owe Me,3:51,2000-03-25,2000-04-15,14,88,False,231,2000,3,25,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
4645,2000,Nas,You Owe Me,3:51,2000-03-25,2000-04-15,15,95,False,231,2000,3,25,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
4962,2000,Nas,You Owe Me,3:51,2000-03-25,2000-04-15,16,96,False,231,2000,3,25,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
208,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,1,75,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
525,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,2,67,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
842,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,3,66,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
1159,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,4,59,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
1476,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,5,63,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
1793,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,6,71,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
2110,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,7,78,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
2427,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,8,81,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
2744,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,9,78,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
3061,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,10,78,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
3378,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,11,84,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
3695,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,12,87,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
4012,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,13,94,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
4329,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,14,91,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
4646,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,15,93,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
4963,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,16,95,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
5280,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,17,100,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
5597,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,18,98,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
5914,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,19,96,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
6231,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,2000-08-05,20,98,False,242,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,0,0,1
209,2000,Puff Daddy,Best Friend,5:33,2000-02-12,2000-02-19,1,65,False,333,2000,2,12,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
526,2000,Puff Daddy,Best Friend,5:33,2000-02-12,2000-02-19,2,59,False,333,2000,2,12,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
843,2000,Puff Daddy,Best Friend,5:33,2000-02-12,2000-02-19,3,62,False,333,2000,2,12,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
1160,2000,Puff Daddy,Best Friend,5:33,2000-02-12,2000-02-19,4,79,False,333,2000,2,12,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
1477,2000,Puff Daddy,Best Friend,5:33,2000-02-12,2000-02-19,5,99,False,333,2000,2,12,1,2000,2,19,1,0,0,0,0,0,0,1,0,0
210,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,1,79,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
527,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,2,75,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
844,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,3,75,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
1161,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,4,75,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
1478,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,5,73,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
1795,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,6,64,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
2112,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,7,60,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
2429,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,8,60,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
2746,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,9,60,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
3063,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,10,63,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
3380,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,11,63,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
3697,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,12,82,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
4014,2000,Martina McBride,There You Are,3:26,2000-09-09,2000-10-21,13,92,False,206,2000,9,9,3,2000,10,21,4,0,0,0,0,0,0,0,0,0
211,2000,Usher,Pop Ya Collar,3:36,2000-11-04,2000-11-18,1,68,False,216,2000,11,4,4,2000,11,18,4,0,0,0,0,0,0,0,0,1
528,2000,Usher,Pop Ya Collar,3:36,2000-11-04,2000-11-18,2,64,False,216,2000,11,4,4,2000,11,18,4,0,0,0,0,0,0,0,0,1
845,2000,Usher,Pop Ya Collar,3:36,2000-11-04,2000-11-18,3,60,False,216,2000,11,4,4,2000,11,18,4,0,0,0,0,0,0,0,0,1
1162,2000,Usher,Pop Ya Collar,3:36,2000-11-04,2000-11-18,4,60,False,216,2000,11,4,4,2000,11,18,4,0,0,0,0,0,0,0,0,1
1479,2000,Usher,Pop Ya Collar,3:36,2000-11-04,2000-11-18,5,62,False,216,2000,11,4,4,2000,11,18,4,0,0,0,0,0,0,0,0,1
1796,2000,Usher,Pop Ya Collar,3:36,2000-11-04,2000-11-18,6,79,False,216,2000,11,4,4,2000,11,18,4,0,0,0,0,0,0,0,0,1
2113,2000,Usher,Pop Ya Collar,3:36,2000-11-04,2000-11-18,7,93,False,216,2000,11,4,4,2000,11,18,4,0,0,0,0,0,0,0,0,1
212,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,1,80,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
529,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,2,72,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
846,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,3,67,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
1163,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,4,60,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
1480,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,5,65,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
1797,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,6,73,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
2114,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,7,81,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
2431,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,8,86,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
2748,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,9,90,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
3065,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,2000-08-05,10,97,False,252,2000,7,15,3,2000,8,5,3,0,0,0,0,0,0,1,0,0
213,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-04-15,2000-04-22,1,63,False,300,2000,4,15,2,2000,4,22,2,0,0,0,0,0,0,0,0,1
530,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-04-15,2000-04-22,2,61,False,300,2000,4,15,2,2000,4,22,2,0,0,0,0,0,0,0,0,1
847,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-04-15,2000-04-22,3,68,False,300,2000,4,15,2,2000,4,22,2,0,0,0,0,0,0,0,0,1
1164,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-04-15,2000-04-22,4,73,False,300,2000,4,15,2,2000,4,22,2,0,0,0,0,0,0,0,0,1
1481,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-04-15,2000-04-22,5,91,False,300,2000,4,15,2,2000,4,22,2,0,0,0,0,0,0,0,0,1
214,2000,SheDaisy,Deck The Halls,3:46,1999-12-25,2000-01-01,1,97,False,226,1999,12,25,4,2000,1,1,1,0,0,0,0,0,0,0,0,0
531,2000,SheDaisy,Deck The Halls,3:46,1999-12-25,2000-01-01,2,61,False,226,1999,12,25,4,2000,1,1,1,0,0,0,0,0,0,0,0,0
215,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,1,71,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
532,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,2,66,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
849,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,3,62,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
1166,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,4,62,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
1483,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,5,62,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
1800,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,6,64,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
2117,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,7,65,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
2434,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,8,71,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
2751,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,9,81,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
3068,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,10,89,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
3385,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,11,95,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
3702,2000,Splender,I Think God Can Explain,3:55,2000-06-10,2000-06-24,12,100,False,235,2000,6,10,2,2000,6,24,2,0,0,0,0,0,1,0,0,0
216,2000,Jessica Simpson,Where You Are,3:51,2000-04-01,2000-04-15,1,73,False,231,2000,4,1,2,2000,4,15,2,0,0,0,0,0,0,0,0,1
533,2000,Jessica Simpson,Where You Are,3:51,2000-04-01,2000-04-15,2,66,False,231,2000,4,1,2,2000,4,15,2,0,0,0,0,0,0,0,0,1
850,2000,Jessica Simpson,Where You Are,3:51,2000-04-01,2000-04-15,3,62,False,231,2000,4,1,2,2000,4,15,2,0,0,0,0,0,0,0,0,1
1167,2000,Jessica Simpson,Where You Are,3:51,2000-04-01,2000-04-15,4,62,False,231,2000,4,1,2,2000,4,15,2,0,0,0,0,0,0,0,0,1
1484,2000,Jessica Simpson,Where You Are,3:51,2000-04-01,2000-04-15,5,76,False,231,2000,4,1,2,2000,4,15,2,0,0,0,0,0,0,0,0,1
1801,2000,Jessica Simpson,Where You Are,3:51,2000-04-01,2000-04-15,6,93,False,231,2000,4,1,2,2000,4,15,2,0,0,0,0,0,0,0,0,1
217,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,1,87,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
534,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,2,87,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
851,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,3,94,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
1168,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,4,91,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
1485,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,5,75,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
1802,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,6,68,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
2119,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,7,65,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
2436,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,8,86,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
2753,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,9,62,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
3070,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,10,70,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
3387,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,11,74,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
3704,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,12,70,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
4021,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,13,70,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
4338,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,14,80,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
4655,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,15,82,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
4972,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,16,87,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
5289,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,17,90,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
5606,2000,M2M,Mirror Mirror,3:19,2000-04-01,2000-05-27,18,96,False,199,2000,4,1,2,2000,5,27,2,0,0,0,0,1,0,0,0,0
218,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,1,81,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
535,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,2,64,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
852,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,3,62,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
1169,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,4,67,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
1486,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,5,70,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
1803,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,6,70,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
2120,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,7,75,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
2437,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,8,87,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
2754,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,9,89,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
3071,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,2000-03-18,10,100,False,230,2000,3,4,1,2000,3,18,1,0,0,0,0,0,1,0,0,0
219,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,1,77,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
536,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,2,75,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
853,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,3,63,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
1170,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,4,63,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
1487,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,5,69,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
1804,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,6,64,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
2121,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,7,68,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
2438,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,8,67,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
2755,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,9,72,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
3072,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,10,79,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
3389,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,11,78,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
3706,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,12,84,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
4023,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,13,85,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
4340,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,14,90,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
4657,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,15,89,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
4974,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,16,99,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
5291,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,2000-08-19,17,100,False,252,2000,8,5,3,2000,8,19,3,0,0,0,0,0,0,0,0,1
220,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,1,83,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
537,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,2,80,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
854,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,3,80,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
1171,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,4,75,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
1488,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,5,75,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
1805,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,6,73,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
2122,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,7,64,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
2439,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,8,64,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
2756,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,9,65,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3073,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,10,67,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3390,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,11,63,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3707,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,12,67,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
4024,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,13,75,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
4341,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,14,85,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
4658,2000,Mary J. Blige,Deep Inside,5:26,1999-11-13,2000-01-22,15,94,False,326,1999,11,13,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
221,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,1,91,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
538,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,2,91,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
855,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,3,91,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
1172,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,4,87,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
1489,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,5,86,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
1806,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,6,79,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
2123,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,7,79,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
2440,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,8,75,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
2757,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,9,70,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
3074,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,10,68,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
3391,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,11,64,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
3708,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,12,64,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
4025,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,13,68,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
4342,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,14,70,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
4659,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,15,74,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
4976,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,16,90,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
5293,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,17,86,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
5610,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,18,85,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
5927,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,19,93,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
6244,2000,Kelly Price,You Should've Told Me,3:12,2000-09-23,2000-12-02,20,92,False,192,2000,9,23,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
222,2000,Changing Faces,That Other Woman,4:00,2000-09-30,2000-10-28,1,80,False,240,2000,9,30,3,2000,10,28,4,0,0,0,0,0,0,0,0,1
