,year,artist.inverted,track,time,genre,date.entered,date.peaked,week,rank,gap_week
2461,2000,Patty Loveless,That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,8,81,False
2778,2000,Patty Loveless,That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,9,73,False
3095,2000,Patty Loveless,That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,10,71,False
3412,2000,Patty Loveless,That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,11,71,False
3729,2000,Patty Loveless,That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,12,72,False
4046,2000,Patty Loveless,That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,13,85,False
4363,2000,Patty Loveless,That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,14,91,False
243,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,1,71,False
560,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,2,71,False
877,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,3,81,False
1194,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,4,82,False
1511,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,5,96,False
244,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,1,82,False
561,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,2,71,False
878,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,3,79,False
1195,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,4,83,False
1512,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,5,96,False
1829,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,6,99,False
2146,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,7,78,False
2463,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,8,78,False
2780,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,9,83,False
3097,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,10,79,False
3414,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,11,77,False
3731,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,12,76,False
4048,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,13,79,False
4365,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,14,81,False
4682,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,15,88,False
4999,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,16,85,False
5316,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,17,86,False
5633,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,18,79,False
5950,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,19,87,False
6267,2000,LeAnn Rimes,Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20,93,False
245,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,1,99,False
562,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,2,89,False
879,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,3,92,False
1196,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,4,84,False
1513,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,5,84,False
1830,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,6,72,False
2147,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,7,81,False
2464,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,8,81,False
2781,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,9,86,False
3098,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,10,87,False
3415,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,11,95,False
246,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,1,87,False
563,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,2,82,False
880,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,3,72,False
1197,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,4,77,False
1514,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,5,87,False
1831,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,6,94,False
2148,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,7,99,False
247,2000,The Wallflowers,Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,1,73,False
564,2000,The Wallflowers,Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,2,73,False
881,2000,The Wallflowers,Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,3,74,False
1198,2000,The Wallflowers,Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,4,80,False
1515,2000,The Wallflowers,Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,5,90,False
1832,2000,The Wallflowers,Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,6,96,False
248,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,1,100,False
565,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,2,98,False
882,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,3,89,False
1199,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,4,80,False
1516,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,5,75,False
1833,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,6,73,False
2150,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,7,80,False
2467,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,8,86,False
2784,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,9,91,False
3101,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,10,96,False
3418,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,11,100,False
3735,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,12,98,False
4052,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,13,96,False
249,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,1,94,False
566,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,2,88,False
883,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,3,85,False
1200,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,4,78,False
1517,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,5,78,False
1834,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,6,73,False
2151,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,7,84,False
2468,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,8,86,False
2785,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,9,90,False
3102,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,10,97,False
3419,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,11,96,False
250,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,1,86,False
567,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,2,73,False
884,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,3,80,False
1201,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,4,84,False
1518,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,5,91,False
1835,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,6,97,False
2152,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,7,97,False
251,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,1,95,False
568,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,2,94,False
885,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,3,91,False
1202,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,4,85,False
1519,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,5,84,False
1836,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,6,78,False
2153,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,7,74,False
2470,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,8,78,False
2787,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,9,85,False
3104,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,10,89,False
3421,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,11,97,False
3738,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,12,96,False
4055,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,13,99,False
4372,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,14,99,False
252,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,1,95,False
569,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,2,95,False
886,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,3,94,False
1203,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,4,94,False
1520,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,5,94,False
1837,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,6,95,False
2154,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,7,82,False
2471,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,8,74,False
2788,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,9,79,False
3105,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,10,92,False
3422,2000,Clay Walker,"Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,11,98,False
253,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,1,86,False
570,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,2,81,False
887,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,3,78,False
1204,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,4,76,False
1521,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,5,74,False
1838,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,6,80,False
2155,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,7,86,False
2472,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,8,93,False
2789,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,9,95,False
3106,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,10,95,False
254,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,1,86,False
571,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,2,83,False
888,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,3,77,False
1205,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,4,74,False
1522,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,5,83,False
1839,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,6,79,False
2156,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,7,88,False
2473,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,8,95,False
255,2000,Lou Bega,Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,1,75,False
572,2000,Lou Bega,Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,2,74,False
889,2000,Lou Bega,Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,3,87,False
256,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,1,96,False
573,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,2,87,False
890,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,3,75,False
1207,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,4,79,False
1524,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,5,81,False
1841,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,6,81,False
2158,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,7,76,False
2475,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,8,76,False
2792,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,9,78,False
3109,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,10,84,False
3426,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,11,90,False
3743,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,12,88,False
4060,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,13,94,False
4377,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,14,98,False
4694,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,15,100,False
257,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,1,98,False
574,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,2,88,False
891,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,3,93,False
1208,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,4,92,False
1525,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,5,85,False
1842,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,6,85,False
2159,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,7,84,False
2476,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,8,80,False
2793,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,9,80,False
3110,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,10,80,False
3427,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,11,80,False
3744,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,12,75,False
4061,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,13,78,False
4378,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,14,86,False
4695,2000,Darryl Worley,When You Need My Love,3:35,Country,2000-06-17,2000-09-02,15,99,False
258,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,1,79,False
575,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,2,75,False
892,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,3,77,False
1209,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,4,86,False
1526,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,5,86,False
1843,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,6,89,False
2794,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,9,96,False
3111,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,10,96,False
3428,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,11,96,False
259,2000,Terri Clark,A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,1,75,False
576,2000,Terri Clark,A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,2,82,False
893,2000,Terri Clark,A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,3,88,False
1210,2000,Terri Clark,A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,4,96,False
1527,2000,Terri Clark,A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,5,99,False
1844,2000,Terri Clark,A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,6,99,False
260,2000,Chad Brock,A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,1,93,False
577,2000,Chad Brock,A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,2,75,False
894,2000,Chad Brock,A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,3,92,False
261,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,1,99,False
578,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,2,94,False
895,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,3,94,False
1212,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,4,87,False
1529,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,5,84,False
1846,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,6,83,False
2163,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,7,76,False
2480,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,8,76,False
2797,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,9,79,False
3114,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,10,83,False
3431,2000,Chris Cagle,My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,11,91,False
262,2000,Tracy Byrd,Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,1,81,False
579,2000,Tracy Byrd,Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,2,77,False
896,2000,Tracy Byrd,Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,3,76,False
1213,2000,Tracy Byrd,Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,4,76,False
1530,2000,Tracy Byrd,Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,5,86,False
1847,2000,Tracy Byrd,Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,6,88,False
2164,2000,Tracy Byrd,Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,7,92,False
2481,2000,Tracy Byrd,Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,8,99,False
263,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,1,86,False
580,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,2,84,False
897,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,3,88,False
1214,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,4,81,False
1531,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,5,81,False
1848,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,6,76,False
2165,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,7,81,False
2482,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,8,81,False
2799,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,9,78,False
3116,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,10,84,False
3433,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,11,83,False
3750,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,12,82,False
4067,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,13,87,False
4384,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,14,88,False
4701,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,15,91,False
5018,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,16,94,False
5335,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,17,98,False
5652,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,18,95,False
5969,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,19,89,False
6286,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,20,95,False
264,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,1,98,False
581,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,2,100,False
898,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,3,98,False
1215,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,4,94,False
1532,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,5,83,False
1849,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,6,83,False
2166,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,7,80,False
2483,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,8,78,False
2800,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,9,76,False
3117,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,10,77,False
3434,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,11,85,False
3751,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,12,91,False
4068,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,13,93,False
4385,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,14,88,False
4702,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,15,94,False
265,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,1,94,False
582,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,2,94,False
899,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,3,94,False
1216,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,4,87,False
1533,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,5,77,False
1850,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,6,77,False
2167,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,7,83,False
2484,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,8,82,False
2801,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,9,82,False
3118,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,10,92,False
3435,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,11,76,False
3752,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,12,95,False
266,2000,Gerald Levert,Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,1,84,False
583,2000,Gerald Levert,Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,2,83,False
900,2000,Gerald Levert,Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,3,83,False
1217,2000,Gerald Levert,Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,4,76,False
1534,2000,Gerald Levert,Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,5,86,False
1851,2000,Gerald Levert,Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,6,86,False
2168,2000,Gerald Levert,Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,7,88,False
2485,2000,Gerald Levert,Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,8,97,False
267,2000,Brian McKnight,Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,1,95,False
584,2000,Brian McKnight,Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,2,92,False
901,2000,Brian McKnight,Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,3,82,False
1218,2000,Brian McKnight,Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,4,78,False
